timestamp,P_it,post_gap_flag,GPU_Temp_Avg,GPU_Clock_Avg,Load Average ,cpus_util_cfg,cpus_util_elig,gpus_util_cfg,gpus_util_elig,memory_util_cfg,memory_util_elig,total_nodes_util_cfg,total_nodes_util_elig,hour_sin,hour_cos
2022-06-11 10:15:00+00:00,874.94006,0,46.9146985844798,1172.1431982868025,542.48,0.6443647856922603,0.6443647856922603,0.7864168979340117,0.7864168979340117,0.7340999930137989,0.7340999930137989,0.5012642614862781,0.5012642614862781,0.49999999999999994,-0.8660254037844387
2022-06-11 10:20:00+00:00,870.38,0,46.51839320529275,1160.7927267144655,559.48,0.63474984582177,0.63474984582177,0.776950354609929,0.776950354609929,0.7150623311266575,0.7150623311266575,0.5017884674683935,0.5017884674683935,0.49999999999999994,-0.8660254037844387
2022-06-11 10:25:00+00:00,868.38,0,46.55001926732997,1163.5687925314226,342.8,0.6357789855072463,0.6357789855072463,0.7790857230958989,0.7790857230958989,0.7145744837438329,0.7145744837438329,0.5032377428307123,0.5032377428307123,0.49999999999999994,-0.8660254037844387
2022-06-11 10:30:00+00:00,870.4,0,46.67220942256978,1166.2991654202872,460.7,0.6350832562442184,0.6350832562442184,0.7784690101757632,0.7784690101757632,0.7118744374903638,0.7118744374903638,0.5047795251310514,0.5047795251310514,0.49999999999999994,-0.8660254037844387
2022-06-11 10:35:00+00:00,861.54004,0,46.525276717512966,1164.2349091554204,188.81,0.6358724560592044,0.6358724560592044,0.779463459759482,0.779463459759482,0.7104020734562905,0.7104020734562905,0.5062904717853839,0.5062904717853839,0.49999999999999994,-0.8660254037844387
2022-06-11 10:40:00+00:00,869.02,0,46.588124326266616,1172.381544766964,293.88,0.6486258865248227,0.6486258865248227,0.7933703361085415,0.7933703361085415,0.7235292049703207,0.7235292049703207,0.5160962072155412,0.5160962072155412,0.49999999999999994,-0.8660254037844387
2022-06-11 10:45:00+00:00,867.57996,0,46.607464663553756,1193.3359661994846,322.13998,0.6619353222325007,0.6619353222325007,0.816504779525131,0.816504779525131,0.7404403457928617,0.7404403457928617,0.522109158186864,0.522109158186864,0.49999999999999994,-0.8660254037844387
2022-06-11 10:50:00+00:00,874.88,0,46.70992849233737,1193.4209506296531,689.91003,0.6624123111316682,0.6624123111316682,0.817013567684243,0.817013567684243,0.740194252283765,0.740194252283765,0.5221708294788776,0.5221708294788776,0.49999999999999994,-0.8660254037844387
2022-06-11 10:55:00+00:00,878.95996,0,46.8808549655632,1197.9351533823879,432.49,0.6622764415664508,0.6622764415664508,0.8168902251002159,0.8168902251002159,0.7394049840521894,0.7394049840521894,0.5214924452667283,0.5214924452667283,0.49999999999999994,-0.8660254037844387
2022-06-11 11:00:00+00:00,873.4,0,46.865114364343356,1196.9109286422108,499.13998,0.6626667052112242,0.6626667052112242,0.8139993832870799,0.8139993832870799,0.7383727044306969,0.7383727044306969,0.522540857230959,0.522540857230959,0.258819045102521,-0.9659258262890682
2022-06-11 11:05:00+00:00,873.5,0,46.8838339137235,1197.5372287785244,332.79,0.6630800955905026,0.6630800955905026,0.813058896083873,0.813058896083873,0.7382944117618717,0.7382944117618717,0.5232192414431083,0.5232192414431083,0.258819045102521,-0.9659258262890682
2022-06-11 11:10:00+00:00,876.0,0,46.964955577492596,1195.7179156506024,420.14,0.661415934320074,0.661415934320074,0.8114014801110083,0.8114014801110083,0.7378684226121647,0.7378684226121647,0.5215541165587418,0.5215541165587418,0.258819045102521,-0.9659258262890682
2022-06-11 11:15:00+00:00,876.44006,0,46.853064138297036,1192.992116897262,232.45001,0.6606479340117175,0.6606479340117175,0.8105997533148319,0.8105997533148319,0.7374769081965001,0.7374769081965001,0.5208140610545791,0.5208140610545791,0.258819045102521,-0.9659258262890682
2022-06-11 11:20:00+00:00,881.25995,0,46.88246678503576,1194.8693094950727,375.65,0.6615951665124885,0.6615951665124885,0.8108695652173913,0.8108695652173913,0.7387585865228954,0.7387585865228954,0.5218316373728029,0.5218316373728029,0.258819045102521,-0.9659258262890682
